ID,HouseType,Size,MonthlyRentals,City,Sauna,Balcony,Address,Latitude,Longitude,Number_Of_Rooms
7724,kerrostalo,43,1099,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,2
7733,kerrostalo,43,1099,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,2
7734,kerrostalo,43,1099,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,2
7735,kerrostalo,43,1099,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,2
7746,kerrostalo,43,1099,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,2
7751,kerrostalo,43,1099,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,2
7752,kerrostalo,43,1099,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,2
7754,kerrostalo,43,1099,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,2
9727,kerrostalo,43,1099,Helsinki,0,0,"Välskärinkatu 4, 00260, Helsinki",60.17848225,24.92055123,1
10737,kerrostalo,49,1099,Helsinki,0,0,"Kutomotie 10a, 00380, Helsinki",60.2139953,24.87129993,2
5939,rivitalo,66,1099,Helsinki,0,0,"Hatuntekijänkuja 3-5, 00750, Helsinki",60.2775402,25.03340952,3
1736,kerrostalo,55,1100,Helsinki,1,0,"Maustetehtaankatu 6, 00990, Helsinki",60.20739985,25.15402861,2
1833,kerrostalo,57.5,1100,Helsinki,1,1,"Solvikinkatu 5, 00990, Helsinki",60.2018837,25.1527203,2
8131,kerrostalo,64,1100,Helsinki,0,1,"Vihdintie 17, 00320, Helsinki",60.2121296,24.88743845,3
1429,kerrostalo,46,1100,Helsinki,0,0,"Yhteiskouluntie 3, 00320, Helsinki",60.2130071,24.887936,2
5093,rivitalo,46.5,1100,Helsinki,0,0,"Selkämerenkatu 16, 00180, Helsinki",60.1632457,24.9154426,0
15962,kerrostalo,36,1100,Helsinki,0,0,"Kasarmikatu 26, 00130, Helsinki",60.163556,24.9479054,2
2505,kerrostalo,55.5,1100,Helsinki,0,0,"Helsinginkatu 17, 00500, Helsinki",60.1874389,24.9575379,1
3218,kerrostalo,50,1100,Helsinki,0,1,"Vaasankatu 27, 00510, Helsinki",60.1885296,24.9539285,2
12442,kerrostalo,47.5,1100,Helsinki,0,0,"Kalevankatu 53, 00180, Helsinki",60.1638903,24.9284872,2
8972,kerrostalo,74.5,1100,Helsinki,0,0,"Viulupolku 5, 00420, Helsinki",60.23548015,24.8835389,3
12533,kerrostalo,48,1100,Helsinki,0,0,"Mariankatu nan, 00170, Helsinki",60.1722709,24.9564861,1
11571,kerrostalo,,1100,Helsinki,1,0,"Karmiinikuja 4, 00430, Helsinki",60.26056995,24.8935006,2
11710,kerrostalo,39,1100,Helsinki,0,1,"Melkonkatu 21a, 00210, Helsinki",60.15227335,24.88261711,2
5603,kerrostalo,61,1100,Helsinki,0,1,"Nahkahousuntie 6, 00210, Helsinki",60.15006205,24.88018596,2
3964,omakotitalo,50.5,1100,Helsinki,0,0,"Taivaanvuohentie 9, 00200, Helsinki",60.1619539,24.88185451,2
11127,luhtitalo,49.5,1100,Helsinki,0,1,"Wavulinintie 5, 00210, Helsinki",60.15390195,24.87729288,2
7215,kerrostalo,59,1100,Helsinki,1,0,"Juustenintie 4, 00410, Helsinki",60.2443951,24.8677719,2
2545,kerrostalo,54,1100,Helsinki,0,0,"Mikkolantie 4, 00640, Helsinki",60.2336529,24.9731997,2
11489,kerrostalo,23,1100,Helsinki,0,0,"Merimiehenkatu 21, 00210, Helsinki",60.1610163,24.93969524,1
14582,kerrostalo,57,1100,Helsinki,0,0,"Hämeentie 58, 00500, Helsinki",60.1883213,24.9631379,2
11733,kerrostalo,50,1100,Helsinki,0,0,"Pääskylänkatu 3, 00500, Helsinki",60.1889226,24.9649136,2
16688,kerrostalo,45,1100,Helsinki,0,0,"Topeliuksenkatu 41a, 00250, Helsinki",60.1899762,24.9116934,2
11790,kerrostalo,30,1100,Helsinki,0,0,"Mäntypaadentie 15, 00830, Helsinki",60.19447625,25.07094652,2
3138,paritalo,42,1100,Helsinki,0,1,"Tarkk'ampujankatu 2, 00140, Helsinki",60.1609757,24.9480879,2
5633,kerrostalo,51,1100,Helsinki,0,0,"Hämeentie 70, 00500, Helsinki",60.1897185,24.9641678,2
11241,kerrostalo,44,1101,Helsinki,0,0,"Uutiskatu 3, 00240, Helsinki",60.20382255,24.92020937,2
13441,kerrostalo,44.5,1102,Helsinki,0,0,"Kalevankatu 28, 00100, Helsinki",60.1655963,24.9338527,2
2995,kerrostalo,68,1102,Helsinki,0,1,"Mechelininkatu 1, 00180, Helsinki",60.1667457,24.9214008,3
1856,kerrostalo,58.5,1106,Helsinki,0,0,"Kauppakartanonkatu 17, 00930, Helsinki",60.2080358,25.0831028,2
12082,kerrostalo,40.5,1107,Helsinki,0,0,"Jätkäsaarenkuja 16, 00220, Helsinki",60.1583938,24.9165347,2
12318,kerrostalo,48,1107,Helsinki,0,0,"Itälahdenkatu 21, 00210, Helsinki",60.15222855,24.88131145,1
1413,kerrostalo,46,1110,Helsinki,0,0,"Yhteiskouluntie 3, 00320, Helsinki",60.2130071,24.887936,2
16723,kerrostalo,48,1111,Helsinki,0,0,"Itälahdenkatu 21, 00210, Helsinki",60.15222855,24.88131145,1
1062,kerrostalo,53,1111,Helsinki,1,1,"Välimerenkatu 4, 00180, Helsinki",60.1602447,24.9190387,2
7406,kerrostalo,51.5,1112,Helsinki,0,0,"nan nan, 00220, Helsinki",60.1674098,24.9425769,2
8001,kerrostalo,,1115,Helsinki,0,0,"Maisemamaalauksenkatu 1, 00430, Helsinki",60.259528,24.88631306,4
11819,kerrostalo,48,1116,Helsinki,0,0,"Itälahdenkatu 21, 00210, Helsinki",60.15222855,24.88131145,1
6757,kerrostalo,44.5,1119,Helsinki,0,0,"Solnantie 37, 00330, Helsinki",60.1988887,24.8805775,2
4124,kerrostalo,37,1120,Helsinki,0,0,"Lönnrotinkatu 30, 00180, Helsinki",60.1640843,24.9317131,2
9621,kerrostalo,42.5,1120,Helsinki,0,0,"Kiviaidankatu 5, 00210, Helsinki",60.15457605,24.88329594,2
7762,kerrostalo,53,1120,Helsinki,0,0,"Mannerheimintie 81, 00270, Helsinki",60.1931754,24.9086917,2
14823,kerrostalo,42.5,1120,Helsinki,0,0,"Tuulensuunkuja 3, 00580, Helsinki",60.1908448,24.96773481,2
3739,kerrostalo,71.5,1123,Helsinki,0,0,"Hanuripolku 4, 00420, Helsinki",60.23883015,24.88246034,3
5796,kerrostalo,,1124,Helsinki,1,0,"ILOTULITUSTIE 12, 00930, Helsinki",60.2047977,25.07303105,3
7536,kerrostalo,73.5,1125,Helsinki,0,1,"Kaarlenkatu 3-5, 00530, Helsinki",60.1848357,24.9517632,3
2616,kerrostalo,73.5,1125,Helsinki,0,1,"Kaarlenkatu 3-5, 00530, Helsinki",60.1848357,24.9517632,3
4378,kerrostalo,73.5,1125,Helsinki,0,1,"Kaarlenkatu 3-5, 00530, Helsinki",60.1848357,24.9517632,3
10899,kerrostalo,,1125,Helsinki,0,0,"Huopalahdentie 27, 00350, Helsinki",60.2067509,24.8796888,2
1748,kerrostalo,73.5,1126,Helsinki,0,1,"Kurkisuontie 8, 00940, Helsinki",60.23242815,25.07320741,3
13251,kerrostalo,,1128,Helsinki,0,0,"Sörnäistenkatu 12, 00580, Helsinki",60.19112925,24.96996825,2
5153,kerrostalo,69,1129,Helsinki,0,0,"Pihkatie 5, 00410, Helsinki",60.2517602,24.85524726,3
7680,kerrostalo,43,1129,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,2
7691,kerrostalo,43,1129,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,2
7708,kerrostalo,43,1129,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,2
7715,kerrostalo,43,1129,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,2
7720,kerrostalo,43,1129,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,2
7723,kerrostalo,43,1129,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,2
7755,kerrostalo,43,1129,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,2
7719,kerrostalo,48.5,1129,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,2
7665,kerrostalo,,1129,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,2
7225,kerrostalo,64,1129,Helsinki,0,0,"Näyttelijäntie 24, 00400, Helsinki",60.2325293,24.8927402,3
1395,kerrostalo,65.4,1129,Helsinki,0,0,"Rusthollarinkuja 2, 00910, Helsinki",60.2116389,25.09277706,3
7530,kerrostalo,48.5,1129,Helsinki,0,0,"Kutomotie 10a, 00380, Helsinki",60.2139953,24.87129993,2
8463,kerrostalo,,1129,Helsinki,0,0,"Kutomotie 10a, 00380, Helsinki",60.2139953,24.87129993,2
11602,kerrostalo,48.5,1129,Helsinki,1,0,"Kutomotie 12a, 00380, Helsinki",60.214396,24.87153745,2
2552,kerrostalo,44,1130,Helsinki,1,0,"Kuuluttajankatu 2, 00240, Helsinki",60.2046892,24.91800846,2
12311,kerrostalo,50.5,1130,Helsinki,0,0,"Itälahdenkatu 21, 00210, Helsinki",60.15222855,24.88131145,1
3230,kerrostalo,46.5,1130,Helsinki,0,0,"Lauttasaarentie 52, 00200, Helsinki",60.1613686,24.86709292,2
10740,kerrostalo,45,1130,Helsinki,0,0,"Huopalahdentie 27, 00350, Helsinki",60.2067509,24.8796888,2
11765,kerrostalo,46,1130,Helsinki,0,0,"Topeliuksenkatu 41a, 00250, Helsinki",60.1899762,24.9116934,2
16685,kerrostalo,47,1130,Helsinki,0,0,"Topeliuksenkatu 41a, 00250, Helsinki",60.1899762,24.9116934,2
14063,kerrostalo,27,1131,Helsinki,0,0,"Kutomotie 9, 00380, Helsinki",60.21588545,24.87115705,0
17023,kerrostalo,29,1131,Helsinki,0,0,"Kutomotie 9, 00380, Helsinki",60.21588545,24.87115705,0
16910,kerrostalo,32,1131,Helsinki,0,0,"Kutomotie 9, 00380, Helsinki",60.21588545,24.87115705,0
13058,kerrostalo,48,1131,Helsinki,0,0,"Kutomotie 9, 00380, Helsinki",60.21588545,24.87115705,2
13244,kerrostalo,58,1131,Helsinki,0,0,"Kutomotie 9, 00380, Helsinki",60.21588545,24.87115705,0
16255,kerrostalo,66,1131,Helsinki,0,0,"Kutomotie 9, 00380, Helsinki",60.21588545,24.87115705,0
10385,kerrostalo,58.5,1132,Helsinki,1,0,"Konalantie 14, 00370, Helsinki",60.2272641,24.85109727,2
7589,kerrostalo,40.5,1133,Helsinki,1,0,"Lintulahdenaukio 6, 00500, Helsinki",60.1846015,24.962133,2
5002,rivitalo,58.5,1134,Helsinki,0,1,"Sturenkatu 8, 00510, Helsinki",60.1893325,24.9465023,2
11502,kerrostalo,39,1135,Helsinki,0,0,"Karibiankuja 4, 00220, Helsinki",,,2
16691,kerrostalo,49.5,1135,Helsinki,0,0,"Topeliuksenkatu 41a, 00250, Helsinki",60.1899762,24.9116934,2
10271,kerrostalo,43,1137,Helsinki,0,0,"Jätkäsaarenkuja 16, 00220, Helsinki",60.1583938,24.9165347,2
3552,kerrostalo,63,1139,Helsinki,0,0,"Maistraatinkatu 7, 00240, Helsinki",60.1998287,24.922415,2
16722,kerrostalo,50.5,1139,Helsinki,0,0,"Itälahdenkatu 21, 00210, Helsinki",60.15222855,24.88131145,1
4794,kerrostalo,36.5,1139,Helsinki,1,0,"Vattuniemenkatu 25, 00210, Helsinki",60.15389015,24.88554969,1
4751,kerrostalo,69,1139,Helsinki,0,0,"Pihkatie 5, 00410, Helsinki",60.2517602,24.85524726,3
6899,kerrostalo,57,1139,Helsinki,0,0,"Tilkankatu 2, 00300, Helsinki",60.2035408,24.8953933,2
10210,kerrostalo,64.5,1139,Helsinki,1,0,"Tilkankatu 23b, 00300, Helsinki",60.2026959,24.8944743,2
4559,kerrostalo,57.5,1139,Helsinki,0,0,"Tilkankatu 6, 00300, Helsinki",60.2031565,24.8944367,2
10674,kerrostalo,57.5,1139,Helsinki,0,0,"Tilkankatu 6, 00300, Helsinki",60.2031565,24.8944367,2
11503,kerrostalo,39,1140,Helsinki,0,0,"Karibiankuja 4, 00220, Helsinki",,,2
14350,kerrostalo,47,1140,Helsinki,0,1,"Ruoholahdenkatu 10, 00180, Helsinki",60.1657178,24.9282304,1
3178,kerrostalo,44.5,1140,Helsinki,1,0,"Käenkuja 8, 00500, Helsinki",60.1858922,24.9634776,2
11645,kerrostalo,44.5,1140,Helsinki,1,0,"Käenkuja 8, 00500, Helsinki",60.1858922,24.9634776,2
1486,kerrostalo,38.5,1141,Helsinki,0,0,"Sörnäistenkatu 12, 00580, Helsinki",60.19112925,24.96996825,2
15457,kerrostalo,13.5,1141,Helsinki,0,0,"Kornetintie 10, 00380, Helsinki",60.21655245,24.87339599,0
16720,kerrostalo,52.5,1144,Helsinki,0,0,"Itälahdenkatu 21, 00210, Helsinki",60.15222855,24.88131145,1
541,kerrostalo,59,1144,Helsinki,0,1,"Muotoilijankatu 14, 00560, Helsinki",60.210193,24.9792471,2
9224,kerrostalo,39,1145,Helsinki,0,0,"Kotkankatu 9, 00510, Helsinki",60.1922982,24.9437718,2
11499,kerrostalo,39,1145,Helsinki,0,0,"Karibiankuja 4, 00220, Helsinki",,,2
7011,kerrostalo,45,1145,Helsinki,0,0,"Huopalahdentie 27, 00350, Helsinki",60.2067509,24.8796888,2
15613,kerrostalo,38.5,1145,Helsinki,0,0,"Messeniuksenkatu 1B, 00250, Helsinki",60.1879546,24.91739752,1
14933,kerrostalo,42.5,1148,Helsinki,0,0,"Huopalahdentie 19, 00330, Helsinki",60.2037254,24.8810838,2
4096,kerrostalo,42,1149,Helsinki,0,0,"Capellanranta 4A, 00580, Helsinki",60.188131,24.983413,2
4439,kerrostalo,60,1149,Helsinki,0,0,"Gadolininkatu 4, 00560, Helsinki",60.2064004,24.9655344,2
5673,kerrostalo,60,1149,Helsinki,0,0,"Gadolininkatu 4, 00560, Helsinki",60.2064004,24.9655344,2
5835,kerrostalo,60.5,1149,Helsinki,0,0,"Maistraatinkatu 7, 00240, Helsinki",60.1998287,24.922415,2
8111,kerrostalo,46.5,1149,Helsinki,0,0,"Kuusitie 3, 00270, Helsinki",60.19526525,24.9000623,2
6421,kerrostalo,32,1149,Helsinki,0,0,"Sulkapolku 6, 00370, Helsinki",60.2258179,24.85697241,0
7671,kerrostalo,48.5,1149,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,2
6501,kerrostalo,72.9,1149,Helsinki,0,0,"Rusthollarinkuja 2, 00910, Helsinki",60.2116389,25.09277706,3
6710,kerrostalo,49,1149,Helsinki,0,0,"Pääskylänrinne 8, 00500, Helsinki",60.1881045,24.96674819,2
7226,rivitalo,48,1149,Helsinki,1,0,"Kutomotie 8a, 00380, Helsinki",60.21405045,24.87276698,2
7322,kerrostalo,60,1149,Helsinki,1,0,"Harustie 5, 00980, Helsinki",60.2037256,25.12295796,2
9135,kerrostalo,,1150,Helsinki,0,0,"Bahamankatu 10, 00180, Helsinki",60.15579485,24.90736027,1
11508,kerrostalo,,1150,Helsinki,0,0,"Karibiankuja 4, 00220, Helsinki",,,2
12348,luhtitalo,,1150,Helsinki,0,0,"Ruoholahdenkatu 24, 00180, Helsinki",60.1641351,24.9246625,2
9183,kerrostalo,32,1150,Helsinki,0,0,"Vuorikatu 6, 00100, Helsinki",60.1721982,24.9474307,0
12127,kerrostalo,59,1150,Helsinki,0,0,"Satamakatu 3, 00160, Helsinki",60.1673444,24.9621336,0
15297,kerrostalo,54,1150,Helsinki,0,0,"Vähäntuvantie 4, 00390, Helsinki",60.2328645,24.8487616,0
12014,kerrostalo,31,1150,Helsinki,0,0,"Kaupinmäenpolku 9, 00440, Helsinki",60.2306276,24.87885014,1
13831,kerrostalo,31,1150,Helsinki,0,1,"Otavantie 9, 00200, Helsinki",60.1600106,24.8800881,1
2082,kerrostalo,58,1150,Helsinki,0,1,"Tallbergin puistotie, 00200, Helsinki",60.1582607,24.8746185,2
7179,kerrostalo,51,1150,Helsinki,0,0,"13 nan, 00330, Helsinki",60.1740311,24.9223027,2
12118,kerrostalo,41.3,1150,Helsinki,0,0,"Lokkalantie 14, 00330, Helsinki",60.19933055,24.87953667,2
2221,rivitalo,46,1150,Helsinki,0,0,"Iso Roobertinkatu, 00120, Helsinki",60.1627753,24.9392558,1
7774,kerrostalo,32.5,1150,Helsinki,0,1,"Punavuorenkatu 23, 00150, Helsinki",60.1604426,24.9329638,1
1753,kerrostalo,60,1150,Helsinki,0,0,"Töölönkatu 49, 00250, Helsinki",60.1834511,24.9209162,1
1452,kerrostalo,49.65,1150,Helsinki,0,0,"Urheilukatu 4, 00250, Helsinki",60.1847091,24.92442877,2
11715,kerrostalo,36,1150,Helsinki,0,0,"Ristiretkeläistenkatu 17, 00710, Helsinki",60.2286743,24.9894975,0
9467,kerrostalo,48,1150,Helsinki,0,0,"Biologinkatu 3, 00790, Helsinki",60.23488015,25.03996119,2
6081,kerrostalo,59.5,1151,Helsinki,0,1,"Valtimontie 3, 00610, Helsinki",60.2129305,24.96812167,2
458,kerrostalo,49,1151,Helsinki,0,0,"Ristiretkeläistenkatu 19, 00710, Helsinki",60.2286743,24.9894975,2
1808,kerrostalo,59,1153,Helsinki,1,1,"Viikinportti 2, 00790, Helsinki",60.226319,25.0087015,2
4203,kerrostalo,80,1154,Helsinki,1,0,"nan nan, 00700, Helsinki",60.2493375,25.0455116,3
1430,kerrostalo,48,1155,Helsinki,0,0,"Yhteiskouluntie 3, 00320, Helsinki",60.2130071,24.887936,2
1437,kerrostalo,48,1155,Helsinki,0,0,"Yhteiskouluntie 3, 00320, Helsinki",60.2130071,24.887936,2
14566,kerrostalo,37.5,1155,Helsinki,0,0,"Välimerenkatu 8, 00220, Helsinki",60.1595299,24.9180077,2
8717,kerrostalo,55.5,1155,Helsinki,0,0,"Meripuistotie 7, 00200, Helsinki",60.16039805,24.88994816,2
6232,kerrostalo,56,1155,Helsinki,0,0,"Pääskylänrinne 8, 00500, Helsinki",60.1881045,24.96674819,2
6028,kerrostalo,52,1159,Helsinki,0,0,"Ruusutarhantie 4, 00300, Helsinki",60.20792345,24.88608865,2
5376,kerrostalo,,1159,Helsinki,0,0,"Ruusutarhantie 4, 00300, Helsinki",60.20792345,24.88608865,2
5048,kerrostalo,46,1159,Helsinki,1,0,"Kalevankatu 32, 00100, Helsinki",60.1654007,24.9328671,1
3193,kerrostalo,64.5,1159,Helsinki,0,0,"Ajomiehentie 20, 00390, Helsinki",60.2384301,24.84740676,2
10035,kerrostalo,57.5,1159,Helsinki,0,0,"Rakuunantie 17, 00330, Helsinki",60.2020547,24.88350781,2
13822,kerrostalo,57.5,1159,Helsinki,0,0,"Rakuunantie 17, 00330, Helsinki",60.2020547,24.88350781,2
10419,kerrostalo,60,1159,Helsinki,0,0,"Rakuunantie 17, 00330, Helsinki",60.2020547,24.88350781,2
8932,kerrostalo,37,1159,Helsinki,0,0,"Eliel Saarisen, 00400, Helsinki",60.2250979,24.8983937,1
6998,rivitalo,72.9,1159,Helsinki,0,0,"Rusthollarinkuja 2, 00910, Helsinki",60.2116389,25.09277706,3
932,kerrostalo,46,1159,Helsinki,1,0,"Kutomotie 12a, 00380, Helsinki",60.214396,24.87153745,2
1435,kerrostalo,51.5,1160,Helsinki,0,0,"Yhteiskouluntie 3, 00320, Helsinki",60.2130071,24.887936,2
11531,kerrostalo,41,1160,Helsinki,0,0,"Karibiankuja 4, 00220, Helsinki",,,2
14558,kerrostalo,40.5,1160,Helsinki,0,0,"Välimerenkatu 8, 00220, Helsinki",60.1595299,24.9180077,2
933,kerrostalo,55.5,1160,Helsinki,0,1,"Wallininkuja 6, 00530, Helsinki",60.1849476,24.944203,2
4800,kerrostalo,63.5,1163,Helsinki,1,0,"Puuskarinne 7, 00850, Helsinki",60.1718892,25.08231161,2
1424,kerrostalo,51.5,1165,Helsinki,0,0,"Yhteiskouluntie 3, 00320, Helsinki",60.2130071,24.887936,2
2575,luhtitalo,57,1166,Helsinki,0,0,"Välimetsäntie 7, 00620, Helsinki",60.22423245,24.94860775,2
6626,kerrostalo,45,1169,Helsinki,0,0,"Lontoonkatu 9, 00560, Helsinki",60.2034745,24.9734044,2
160,kerrostalo,69,1169,Helsinki,0,0,"Pihkatie 5, 00410, Helsinki",60.2517602,24.85524726,3
14222,kerrostalo,68.5,1169,Helsinki,0,0,"TUHKIMONTIE 3-5, 00820, Helsinki",60.198053,25.0528777,3
6431,kerrostalo,41,1170,Helsinki,0,0,"Karibiankuja 4, 00220, Helsinki",,,2
14805,kerrostalo,,1170,Helsinki,0,0,"Välimerenkatu 8, 00220, Helsinki",60.1595299,24.9180077,2
2762,kerrostalo,74.6,1170,Helsinki,0,0,"Myllymatkantie 1, 00920, Helsinki",60.2258152,25.06186893,3
6507,kerrostalo,45.5,1170,Helsinki,1,0,"Aleksis Kiven, 00520, Helsinki",60.1892052,24.9636378,2
699,kerrostalo,72,1172,Helsinki,1,0,"Hiomotie 48, 00380, Helsinki",60.2198771,24.8689272,3
9802,kerrostalo,47.5,1172,Helsinki,1,0,"Itämerenkatu 26, 00180, Helsinki",60.163001,24.908296,2
11488,kerrostalo,41,1175,Helsinki,0,0,"Karibiankuja 4, 00220, Helsinki",,,2
14542,kerrostalo,40.5,1175,Helsinki,0,0,"Välimerenkatu 8, 00220, Helsinki",60.1595299,24.9180077,2
3879,kerrostalo,49,1175,Helsinki,0,0,"Eino Leinonkatu, 00250, Helsinki",60.1837265,24.9195581,2
16692,kerrostalo,50,1175,Helsinki,0,0,"Topeliuksenkatu 41a, 00250, Helsinki",60.1899762,24.9116934,2
15855,kerrostalo,,1178,Helsinki,0,0,"Satamasaarentie 5, 00980, Helsinki",60.2124299,25.1379005,2
632,kerrostalo,52,1179,Helsinki,0,0,"Ruusutarhantie 4, 00300, Helsinki",60.20792345,24.88608865,2
10987,kerrostalo,63.5,1179,Helsinki,0,0,"Keinulaudantie 7a, 00940, Helsinki",60.2361861,25.0816449,3
10989,kerrostalo,63.5,1179,Helsinki,0,0,"Keinulaudantie 7a, 00940, Helsinki",60.2361861,25.0816449,3
10993,kerrostalo,63.5,1179,Helsinki,0,0,"Keinulaudantie 7a, 00940, Helsinki",60.2361861,25.0816449,3
3551,kerrostalo,72,1179,Helsinki,0,0,"Leikosaarentie 5, 00980, Helsinki",60.2021463,25.13595016,3
7326,kerrostalo,69.5,1179,Helsinki,0,0,"Meri-Rastilan tie, 00980, Helsinki",60.2019467,25.132712,3
11484,kerrostalo,41,1180,Helsinki,0,0,"Karibiankuja 4, 00220, Helsinki",,,2
3236,kerrostalo,44,1180,Helsinki,0,0,"Välimerenkatu 12, 00220, Helsinki",60.15859595,24.91619504,2
2507,kerrostalo,37.5,1180,Helsinki,0,0,"Välimerenkatu 8, 00220, Helsinki",60.1595299,24.9180077,2
6800,kerrostalo,56.5,1180,Helsinki,0,0,"Alppikatu 3, 00530, Helsinki",60.1857586,24.9470086,2
11704,kerrostalo,38.5,1180,Helsinki,0,0,"Mikonkatu 11, 00100, Helsinki",60.1702913,24.9454099,2
1780,kerrostalo,45,1180,Helsinki,0,0,"Hämeentie 35, 00500, Helsinki",60.1885989,24.9641167,2
8722,kerrostalo,59,1180,Helsinki,0,0,"Damaskuksentie 2, 00560, Helsinki",60.20998315,24.97512364,3
4075,kerrostalo,45,1180,Helsinki,1,0,"Aleksis Kiven, 00520, Helsinki",60.1892052,24.9636378,2
2001,kerrostalo,77.5,1181,Helsinki,0,0,"Kujanen 4, 00700, Helsinki",60.2529587,25.00968059,3
13559,kerrostalo,47.5,1182,Helsinki,1,0,"Itämerenkatu 26, 00180, Helsinki",60.163001,24.908296,2
15856,kerrostalo,66,1183,Helsinki,0,0,"Satamasaarentie 5, 00980, Helsinki",60.2124299,25.1379005,2
6430,kerrostalo,41,1185,Helsinki,0,0,"Karibiankuja 4, 00220, Helsinki",,,2
5677,kerrostalo,45.5,1185,Helsinki,0,0,"Melkonkatu 12, 00210, Helsinki",60.14972105,24.8829127,2
111,luhtitalo,78.5,1185,Helsinki,0,0,"Vartioharjuntie 4, 00950, Helsinki",60.2191119,25.11481439,3
4872,kerrostalo,,1186,Helsinki,1,0,"Niittaajankatu 7, 00810, Helsinki",60.1914066,25.02881749,2
10453,kerrostalo,52,1187,Helsinki,0,0,"Aleksis Kiven, 00510, Helsinki",60.1900727,24.9509449,2
197,kerrostalo,95,1188,Helsinki,1,1,"Varustuksentie 1, 00940, Helsinki",60.23990095,25.0671993,4
1691,kerrostalo,66.5,1190,Helsinki,0,1,"Petter Wetterin, 00810, Helsinki",60.1928986,25.0313949,2
4405,kerrostalo,66.5,1190,Helsinki,0,1,"Petter Wetterin, 00810, Helsinki",60.1928986,25.0313949,2
11455,kerrostalo,41,1190,Helsinki,0,0,"Karibiankuja 4, 00220, Helsinki",,,2
5158,kerrostalo,41.5,1190,Helsinki,0,1,"Malagankatu 5, 00220, Helsinki",60.1572732,24.9135195,1
10465,kerrostalo,58,1190,Helsinki,0,0,"Välimerenkatu 6, 00220, Helsinki",60.1598906,24.9189515,2
2920,kerrostalo,35,1190,Helsinki,0,0,"Leonkatu 21, 00540, Helsinki",60.1844881,24.9836588,2
11689,kerrostalo,46.9,1190,Helsinki,0,0,"Kaarlenkatu 12, 00510, Helsinki",60.187338,24.9515169,1
1018,kerrostalo,45,1190,Helsinki,0,0,"Läntinen Papinkatu, 00530, Helsinki",60.18446,24.948689,0
2378,kerrostalo,53,1190,Helsinki,1,0,"Itälahdenkatu 21, 00210, Helsinki",60.15222855,24.88131145,2
2144,kerrostalo,63,1190,Helsinki,0,1,"Pajalahdentie 7, 00200, Helsinki",60.1598623,24.89118585,2
9712,kerrostalo,49.5,1190,Helsinki,0,0,"Huopalahdentie 27, 00350, Helsinki",60.2067509,24.8796888,3
432,kerrostalo,62,1190,Helsinki,0,0,"Ulvilantie 29, 00350, Helsinki",60.2077211,24.8757248,3
791,kerrostalo,63.5,1190,Helsinki,0,1,"Välimetsäntie 7, 00620, Helsinki",60.22423245,24.94860775,3
825,rivitalo,42.19,1190,Helsinki,0,0,"Kankurinkatu 2, 00150, Helsinki",,,2
291,kerrostalo,53,1190,Helsinki,0,0,"Pietarinkatu 14, 00140, Helsinki",60.1569439,24.94694725,2
14503,kerrostalo,91,1190,Helsinki,1,0,"TAPULIKAUPUNGINTIE 15, 00750, Helsinki",60.27684615,25.03595615,4
6773,kerrostalo,76,1195,Helsinki,1,0,"Kirsitie 4, 00760, Helsinki",60.26886345,25.07180265,3
13252,kerrostalo,41,1195,Helsinki,0,1,"Bahamankatu 10, 00220, Helsinki",60.15579485,24.90736027,2
15067,kerrostalo,43.5,1195,Helsinki,0,0,"Bahamankatu 8, 00220, Helsinki",60.155278,24.9098335,2
15069,kerrostalo,43.5,1195,Helsinki,0,0,"Bahamankatu 8, 00220, Helsinki",60.155278,24.9098335,2
6518,kerrostalo,80,1195,Helsinki,0,0,"Palikkapolku 1, 00420, Helsinki",60.2376584,24.87593485,3
9001,kerrostalo,55,1195,Helsinki,0,0,"Pohjoisranta 6, 00170, Helsinki",60.1712111,24.9598782,2
10909,kerrostalo,55,1195,Helsinki,0,0,"Vironkatu 3, 00170, Helsinki",60.1724633,24.9571493,2
